AccelerationX;AccelerationY;AccelerationZ;GyroscopeX;GyroscopeY;GyroscopeZ;Latitude;Longitude;Velocity;Altitude;Position;Hours;Minutes;Seconds;Date
-0,037750;0,009240;1,005650;-0,329700;-0,085460;0,243390;45,085750;14,156817;2,407600;155,600000;47,300000;10;45;44,377;06/01/2021
-0,037360;0,009400;1,005270;-0,323830;-0,086970;0,293600;45,085750;14,156817;2,407600;155,600000;45,500000;10;45;44,633;06/01/2021
-0,037670;0,009350;1,005660;-0,317860;-0,059230;0,277400;45,085750;14,156818;2,222400;155,500000;50,600000;10;45;44,889;06/01/2021
-0,037330;0,009620;1,005340;-0,314810;-0,080320;0,305130;45,085750;14,156820;2,222400;155,300000;54,700000;10;45;45,145;06/01/2021
-0,037700;0,009090;1,005930;-0,317070;-0,067440;0,290840;45,085750;14,156822;2,222400;155,300000;51,200000;10;45;45,401;06/01/2021
-0,037420;0,009520;1,005770;-0,319310;-0,085340;0,316750;45,085750;14,156822;2,037200;155,200000;56,300000;10;45;45,657;06/01/2021
-0,037610;0,009190;1,005760;-0,311990;-0,069630;0,273090;45,085750;14,156823;2,037200;155,200000;50,100000;10;45;45,913;06/01/2021
-0,037640;0,009470;1,005540;-0,315650;-0,066440;0,214060;45,085750;14,156823;2,037200;155,200000;53,100000;10;45;46,169;06/01/2021
-0,037270;0,009250;1,005600;-0,312240;-0,079700;0,263890;45,085750;14,156825;2,037200;155,200000;51,800000;10;45;46,425;06/01/2021
-0,037670;0,009450;1,005600;-0,308440;-0,075290;0,268570;45,085750;14,156827;2,037200;155,100000;57,200000;10;45;46,681;06/01/2021
-0,037400;0,009490;1,004920;-0,318750;-0,084310;0,249190;45,085752;14,156828;1,481600;154,900000;49,400000;10;45;46,937;06/01/2021
-0,037580;0,009250;1,005760;-0,307290;-0,080400;0,272590;45,085752;14,156828;1,666800;155,100000;47,400000;10;45;47,192;06/01/2021
-0,037470;0,009360;1,005330;-0,322400;-0,076000;0,247230;45,085752;14,156828;1,666800;155,100000;50,400000;10;45;47,449;06/01/2021
-0,037710;0,009240;1,005910;-0,307380;-0,067590;0,243630;45,085752;14,156828;1,666800;155,100000;34,600000;10;45;47,705;06/01/2021
-0,037480;0,009540;1,005410;-0,313880;-0,071560;0,220730;45,085750;14,156827;1,852000;155,200000;45,000000;10;45;47,961;06/01/2021
-0,037440;0,009360;1,005650;-0,308710;-0,072800;0,254910;45,085750;14,156827;1,852000;155,200000;47,800000;10;45;48,217;06/01/2021
-0,037370;0,009230;1,005650;-0,306490;-0,074410;0,227840;45,085750;14,156827;1,666800;155,400000;49,800000;10;45;48,473;06/01/2021
-0,037810;0,009370;1,005830;-0,320610;-0,075040;0,280430;45,085750;14,156827;1,852000;155,400000;49,400000;10;45;48,729;06/01/2021
-0,037560;0,009320;1,006130;-0,322580;-0,072510;0,244240;45,085748;14,156827;2,037200;155,400000;48,800000;10;45;48,985;06/01/2021
-0,037330;0,009330;1,005550;-0,324680;-0,077660;0,272490;45,085748;14,156827;2,037200;155,500000;50,400000;10;45;49,241;06/01/2021
-0,037630;0,009450;1,005640;-0,302400;-0,075510;0,272650;45,085748;14,156827;2,037200;155,600000;47,700000;10;45;49,497;06/01/2021
-0,037200;0,009360;1,004990;-0,325130;-0,090480;0,226280;45,085747;14,156825;2,037200;155,600000;48,300000;10;45;49,754;06/01/2021
-0,037670;0,009470;1,005760;-0,297990;-0,084870;0,309230;45,085747;14,156825;2,222400;155,700000;42,300000;10;45;50,008;06/01/2021
-0,037520;0,009530;1,005390;-0,313450;-0,082560;0,254690;45,085747;14,156825;2,037200;155,800000;41,900000;10;45;50,265;06/01/2021
-0,037600;0,009280;1,005630;-0,308810;-0,074130;0,315820;45,085747;14,156825;2,037200;155,800000;49,200000;10;45;50,521;06/01/2021
-0,037470;0,009220;1,005480;-0,314510;-0,076710;0,238400;45,085745;14,156827;2,037200;155,800000;51,000000;10;45;50,777;06/01/2021
-0,037510;0,009240;1,005660;-0,309400;-0,081270;0,269170;45,085747;14,156827;1,852000;155,600000;47,600000;10;45;51,033;06/01/2021
-0,037510;0,009550;1,005720;-0,306010;-0,064530;0,250490;45,085745;14,156827;1,666800;155,600000;53,100000;10;45;51,289;06/01/2021
-0,037630;0,009330;1,005880;-0,309160;-0,058320;0,209400;45,085747;14,156828;1,852000;155,600000;44,300000;10;45;51,545;06/01/2021
-0,037440;0,009330;1,005750;-0,315940;-0,065090;0,215380;45,085747;14,156828;1,852000;155,500000;48,000000;10;45;51,802;06/01/2021
-0,037430;0,009350;1,005610;-0,308070;-0,085320;0,227460;45,085745;14,156828;1,852000;155,500000;47,600000;10;45;52,057;06/01/2021
-0,037700;0,009690;1,005980;-0,317740;-0,079550;0,255840;45,085745;14,156830;1,852000;155,700000;51,800000;10;45;52,313;06/01/2021
-0,037170;0,009290;1,005020;-0,317980;-0,080130;0,224220;45,085745;14,156830;1,666800;155,700000;50,000000;10;45;52,569;06/01/2021
-0,037710;0,009510;1,005460;-0,307850;-0,076980;0,177620;45,085743;14,156828;1,666800;155,900000;49,100000;10;45;52,825;06/01/2021
-0,037290;0,009460;1,005050;-0,320570;-0,077710;0,213970;45,085742;14,156827;0,000000;156,000000;49,100000;10;45;53,081;06/01/2021
-0,037700;0,009260;1,006050;-0,312760;-0,082850;0,229230;45,085740;14,156825;0,000000;156,200000;49,100000;10;45;53,338;06/01/2021
-0,037560;0,009550;1,005310;-0,300380;-0,070540;0,242300;45,085738;14,156823;0,000000;156,300000;49,100000;10;45;53,593;06/01/2021
-0,037430;0,009370;1,005540;-0,298660;-0,069810;0,305570;45,085737;14,156823;0,000000;156,400000;49,100000;10;45;53,849;06/01/2021
-0,037510;0,009330;1,005710;-0,308280;-0,079400;0,274620;45,085737;14,156822;1,666800;156,400000;56,900000;10;45;54,104;06/01/2021
-0,037770;0,009040;1,005980;-0,316720;-0,079130;0,238520;45,085735;14,156820;1,852000;156,500000;49,700000;10;45;54,361;06/01/2021
-0,037080;0,009730;1,005710;-0,313690;-0,069540;0,249200;45,085733;14,156818;1,666800;156,600000;43,000000;10;45;54,617;06/01/2021
-0,037250;0,009120;1,005690;-0,308270;-0,055890;0,266320;45,085733;14,156818;0,000000;156,800000;38,900000;10;45;54,872;06/01/2021
-0,038020;0,009440;1,005720;-0,303430;-0,085600;0,228270;45,085732;14,156817;0,000000;156,800000;40,300000;10;45;55,130;06/01/2021
-0,037780;0,008110;1,005430;-0,324860;-0,101940;0,193700;45,085732;14,156815;0,000000;157,000000;40,300000;10;45;55,385;06/01/2021
-0,036990;0,010320;1,005810;-0,307420;-0,051640;0,238450;45,085730;14,156815;0,000000;157,000000;40,300000;10;45;55,641;06/01/2021
-0,037450;0,009470;1,005290;-0,313650;-0,098800;0,240080;45,085728;14,156813;1,481600;157,200000;45,200000;10;45;55,897;06/01/2021
-0,037390;0,009050;1,005410;-0,305840;-0,077110;0,214010;45,085728;14,156812;1,666800;157,200000;48,200000;10;45;56,154;06/01/2021
-0,037960;0,009820;1,005540;-0,317260;-0,078720;0,249500;45,085727;14,156812;1,852000;157,300000;49,100000;10;45;56,409;06/01/2021
-0,036970;0,008890;1,005400;-0,295310;-0,046110;0,232720;45,085725;14,156810;1,666800;157,400000;54,600000;10;45;56,665;06/01/2021
-0,037730;0,010000;1,007110;-0,319650;-0,091690;0,244460;45,085723;14,156808;1,852000;157,400000;53,900000;10;45;56,921;06/01/2021
-0,037870;0,007180;1,004180;-0,299230;-0,048370;0,240270;45,085722;14,156808;1,666800;157,500000;46,700000;10;45;57,177;06/01/2021
-0,038260;0,012230;1,006900;-0,311490;-0,117720;0,255210;45,085720;14,156807;1,852000;157,600000;47,900000;10;45;57,433;06/01/2021
-0,035700;0,006820;1,004090;-0,314590;-0,017730;0,250630;45,085718;14,156807;1,666800;157,700000;47,200000;10;45;57,689;06/01/2021
-0,039340;0,010830;1,007580;-0,331340;-0,086390;0,248890;45,085717;14,156805;2,037200;157,800000;51,500000;10;45;57,945;06/01/2021
-0,037750;0,008730;1,004840;-0,310890;-0,082240;0,185320;45,085715;14,156805;1,852000;157,900000;54,100000;10;45;58,202;06/01/2021
-0,036240;0,009170;1,005040;-0,293560;-0,083860;0,260580;45,085713;14,156803;2,037200;158,000000;49,700000;10;45;58,457;06/01/2021
-0,038140;0,010000;1,005320;-0,300240;-0,089600;0,292270;45,085713;14,156803;1,852000;158,100000;51,300000;10;45;58,713;06/01/2021
-0,037140;0,008650;1,005590;-0,297120;-0,065490;0,241760;45,085712;14,156802;1,852000;158,200000;46,900000;10;45;58,969;06/01/2021
-0,037180;0,011650;1,005170;-0,314780;-0,078670;0,256660;45,085712;14,156802;1,852000;158,200000;40,500000;10;45;59,225;06/01/2021
-0,037260;0,009470;1,005280;-0,311690;-0,070150;0,332910;45,085710;14,156800;1,666800;158,300000;49,700000;10;45;59,480;06/01/2021
-0,036910;0,007420;1,004690;-0,338440;-0,094070;0,259400;45,085710;14,156800;1,852000;158,400000;49,000000;10;45;59,737;06/01/2021
-0,041770;0,009380;1,006100;-0,299060;-0,102070;0,333620;45,085710;14,156800;1,852000;158,500000;56,000000;10;45;59,994;06/01/2021
-0,035390;0,008490;1,006180;-0,323860;-0,074840;0,228390;45,085708;14,156798;1,852000;158,500000;55,500000;10;46;00,249;06/01/2021
-0,035070;0,009520;1,006120;-0,294030;0,038090;0,294010;45,085708;14,156798;1,666800;158,600000;56,200000;10;46;00,505;06/01/2021
-0,041840;0,010730;1,005570;-0,371400;-0,167810;0,234300;45,085707;14,156797;1,852000;158,700000;57,800000;10;46;00,761;06/01/2021
-0,035450;0,008440;1,005310;-0,273230;-0,046320;0,263950;45,085705;14,156797;2,037200;158,800000;53,500000;10;46;01,017;06/01/2021
-0,040000;0,009860;1,006090;-0,342710;-0,058020;0,276940;45,085705;14,156797;2,037200;158,800000;50,400000;10;46;01,273;06/01/2021
-0,038110;0,008860;1,005410;-0,250280;0,100050;0,098320;45,085703;14,156795;2,037200;158,800000;48,200000;10;46;01,529;06/01/2021
-0,038580;0,010920;1,005260;-0,334030;-0,044410;0,097040;45,085703;14,156795;0,000000;158,900000;45,800000;10;46;01,786;06/01/2021
-0,039240;0,009090;1,004260;-0,264940;-0,069010;-0,025730;45,085702;14,156795;0,000000;158,900000;45,800000;10;46;02,041;06/01/2021
-0,044960;0,008390;1,008660;-0,195760;-0,007040;0,076430;45,085702;14,156793;1,666800;158,900000;41,100000;10;46;02,297;06/01/2021
-0,030980;0,000030;1,004840;-0,319680;-0,330290;-0,105480;45,085700;14,156793;1,481600;158,900000;39,900000;10;46;02,553;06/01/2021
-0,069810;-0,090980;1,010090;-0,397190;-0,330710;0,165720;45,085700;14,156793;0,000000;158,900000;42,500000;10;46;02,809;06/01/2021
-0,056010;-0,041820;0,993450;-1,513050;0,261110;0,487800;45,085698;14,156793;0,000000;159,000000;42,500000;10;46;03,065;06/01/2021
-0,074490;-0,028740;1,015770;0,146150;-0,078950;0,744760;45,085698;14,156793;0,000000;159,000000;42,500000;10;46;03,321;06/01/2021
-0,091690;-0,073410;0,995730;-0,614970;0,208890;0,017150;45,085698;14,156792;0,000000;159,000000;42,500000;10;46;03,578;06/01/2021
-0,109530;-0,063270;1,001510;-0,906130;-0,013310;-1,314050;45,085697;14,156792;0,000000;159,000000;42,500000;10;46;03,833;06/01/2021
-0,109840;-0,057620;1,005670;-0,368800;0,166310;-3,469690;45,085697;14,156792;0,000000;159,000000;42,500000;10;46;04,089;06/01/2021
-0,063160;-0,001960;1,005290;-0,538330;-0,213750;-5,960960;45,085695;14,156792;0,000000;159,000000;42,500000;10;46;04,345;06/01/2021
0,039320;-0,009440;1,008550;-0,709120;-0,472080;-7,738130;45,085695;14,156792;0,000000;159,000000;42,500000;10;46;04,601;06/01/2021
0,027280;-0,010300;1,006260;-0,473470;-1,434010;-4,399540;45,085695;14,156792;0,000000;159,000000;42,500000;10;46;04,857;06/01/2021
0,046440;-0,018180;1,002620;-1,175460;1,011260;-0,060330;45,085695;14,156792;0,000000;159,000000;42,500000;10;46;05,113;06/01/2021
0,031470;-0,000890;1,015700;-0,828520;0,160480;4,700450;45,085695;14,156792;0,000000;159,000000;42,500000;10;46;05,369;06/01/2021
0,054840;-0,086270;1,010480;-0,198350;0,031230;8,780940;45,085693;14,156792;1,666800;159,000000;242,400000;10;46;05,625;06/01/2021
0,055440;-0,086480;1,003210;-1,318770;-0,726220;13,783360;45,085693;14,156792;0,000000;159,000000;241,800000;10;46;05,881;06/01/2021
0,036700;-0,103010;1,007860;-0,724110;-0,437800;19,044560;45,085693;14,156792;0,000000;159,000000;241,800000;10;46;06,137;06/01/2021
0,082580;-0,095160;1,006390;-1,550510;-1,023530;22,744850;45,085693;14,156792;0,000000;158,900000;241,800000;10;46;06,394;06/01/2021
0,093220;-0,043840;1,013590;-0,983020;-1,393350;26,433840;45,085693;14,156792;1,852000;158,900000;282,000000;10;46;06,649;06/01/2021
0,079350;0,000780;1,023250;-0,825210;-0,535970;29,299820;45,085693;14,156792;2,778000;158,900000;280,900000;10;46;06,905;06/01/2021
0,076230;-0,026130;0,997190;-1,900550;-1,095500;30,252450;45,085693;14,156788;3,333600;158,700000;284,600000;10;46;07,161;06/01/2021
0,030170;-0,027580;1,013140;-2,222850;-0,348240;29,666700;45,085693;14,156783;3,889200;158,700000;283,700000;10;46;07,418;06/01/2021
0,065500;-0,038920;0,993550;-1,713100;0,113670;27,565350;45,085693;14,156778;4,259600;158,400000;286,500000;10;46;07,673;06/01/2021
0,023360;-0,039120;1,007480;-1,547700;-0,836000;26,027140;45,085695;14,156772;5,185600;158,400000;289,500000;10;46;07,929;06/01/2021
-0,016420;-0,034640;1,021200;-0,403190;0,122070;24,616880;45,085697;14,156765;5,926400;158,500000;292,600000;10;46;08,184;06/01/2021
-0,008950;-0,041980;0,997370;-0,476730;-0,310090;20,635910;45,085698;14,156760;6,111600;158,500000;295,000000;10;46;08,441;06/01/2021
-0,015160;-0,046170;1,005960;-1,155350;0,055100;16,866380;45,085700;14,156753;6,296800;158,500000;297,600000;10;46;08,697;06/01/2021
-0,041020;-0,032180;1,021120;-0,358280;0,927790;14,419220;45,085703;14,156750;7,037600;158,500000;302,400000;10;46;08,953;06/01/2021
-0,055650;-0,046910;1,003230;-1,942620;0,524550;11,465730;45,085708;14,156743;7,593200;158,500000;307,900000;10;46;09,209;06/01/2021
-0,045300;-0,053380;0,996310;-1,927550;0,026850;8,736040;45,085712;14,156735;8,148800;158,600000;309,300000;10;46;09,465;06/01/2021
-0,073040;-0,055800;1,001280;-0,953150;-0,044770;6,014840;45,085715;14,156730;8,519200;158,600000;311,400000;10;46;09,721;06/01/2021
-0,040510;-0,050380;1,021200;-0,361890;0,801790;4,198740;45,085720;14,156723;8,889600;158,400000;313,100000;10;46;09,977;06/01/2021
-0,030000;-0,051770;0,999100;-0,427110;-0,918640;3,194580;45,085723;14,156718;9,260000;158,500000;314,000000;10;46;10,232;06/01/2021
-0,027890;-0,047420;1,003540;-0,692430;-0,557250;3,410940;45,085727;14,156710;9,445200;158,500000;313,400000;10;46;10,490;06/01/2021
-0,031740;-0,054160;0,995730;-0,603300;0,161780;3,522670;45,085730;14,156705;9,630400;158,500000;315,100000;10;46;10,745;06/01/2021
-0,039320;-0,034410;1,024190;-0,667790;-0,167540;3,427690;45,085735;14,156697;9,630400;158,800000;316,300000;10;46;11,001;06/01/2021
-0,023470;-0,037610;0,998380;-0,151890;-0,239730;3,612590;45,085738;14,156690;9,815600;158,900000;317,200000;10;46;11,257;06/01/2021
-0,044460;-0,037840;0,995860;-0,965620;-0,362020;3,091270;45,085742;14,156685;9,815600;158,900000;318,800000;10;46;11,513;06/01/2021
-0,037650;-0,030600;1,011410;-0,173390;0,082100;2,734720;45,085748;14,156678;10,000800;158,800000;320,000000;10;46;11,769;06/01/2021
-0,066690;-0,026320;1,012120;-0,408280;0,559430;1,997270;45,085750;14,156673;10,000800;158,900000;319,200000;10;46;12,025;06/01/2021
-0,013380;-0,032280;1,001680;-0,341750;-0,506880;1,270190;45,085757;14,156667;10,000800;158,800000;320,000000;10;46;12,280;06/01/2021
-0,040420;-0,040530;1,003540;-0,518130;-0,502000;0,979890;45,085760;14,156660;10,186000;158,800000;319,500000;10;46;12,537;06/01/2021
-0,055290;-0,037060;1,009310;-0,467970;1,007760;1,632770;45,085765;14,156653;10,000800;158,700000;318,100000;10;46;12,793;06/01/2021
-0,041190;-0,043150;1,002250;-0,659100;-0,433720;1,462130;45,085768;14,156650;9,815600;158,500000;319,200000;10;46;13,049;06/01/2021
-0,056090;-0,036470;1,012240;-0,539900;0,053660;1,032580;45,085775;14,156643;10,000800;158,400000;320,500000;10;46;13,305;06/01/2021
-0,045910;-0,047350;1,005900;-0,608110;0,111720;0,690670;45,085782;14,156637;10,186000;158,300000;321,000000;10;46;13,561;06/01/2021
-0,056590;-0,068240;0,998580;-0,884530;-0,446900;0,644560;45,085787;14,156630;10,741600;158,300000;321,500000;10;46;13,816;06/01/2021
-0,062830;-0,062780;1,004530;-0,687400;0,188520;0,311120;45,085793;14,156622;11,112000;158,300000;321,600000;10;46;14,074;06/01/2021
-0,049690;-0,057630;1,009240;-0,040170;-0,582680;0,332920;45,085797;14,156615;11,112000;158,500000;321,300000;10;46;14,329;06/01/2021
-0,043440;-0,061570;0,999230;-0,567720;-0,478980;-0,015040;45,085803;14,156605;11,667600;158,600000;321,700000;10;46;14,585;06/01/2021
-0,056780;-0,056530;1,006400;-0,313600;-0,269550;0,219340;45,085808;14,156602;11,482400;158,600000;322,700000;10;46;14,841;06/01/2021
-0,047990;-0,060540;1,001920;-0,864550;0,283850;0,283540;45,085815;14,156593;11,482400;158,600000;321,300000;10;46;15,097;06/01/2021
-0,042900;-0,048590;1,005190;-0,259060;-0,589270;-0,013880;45,085818;14,156588;11,482400;158,500000;322,000000;10;46;15,353;06/01/2021
-0,045290;-0,032880;1,005090;-0,263570;0,096360;0,054880;45,085827;14,156582;11,852800;158,300000;323,300000;10;46;15,609;06/01/2021
-0,034790;-0,029980;1,007330;-0,079540;-0,387440;0,085220;45,085835;14,156573;11,852800;158,400000;324,100000;10;46;15,865;06/01/2021
-0,037480;-0,035790;0,995190;-0,672870;-0,164150;-0,021340;45,085840;14,156568;12,223200;158,300000;324,800000;10;46;16,120;06/01/2021
-0,031140;-0,027690;1,017160;-0,203820;-0,449170;0,033610;45,085847;14,156560;12,223200;158,300000;324,500000;10;46;16,377;06/01/2021
-0,037470;-0,034520;0,997060;-0,181990;-0,496040;0,068170;45,085853;14,156555;12,408400;158,200000;325,000000;10;46;16,633;06/01/2021
-0,069670;-0,030730;1,005950;-0,534390;-0,237280;0,042500;45,085862;14,156547;12,223200;158,200000;325,300000;10;46;16,889;06/01/2021
-0,056720;-0,019040;1,019070;0,244590;0,190160;-0,963850;45,085867;14,156542;12,408400;158,200000;325,300000;10;46;17,145;06/01/2021
-0,044180;-0,030530;0,980640;-0,969160;-0,711310;-2,862300;45,085875;14,156532;12,778800;158,200000;325,200000;10;46;17,401;06/01/2021
-0,060670;-0,013980;1,010490;-0,153820;0,305870;-3,048100;45,085883;14,156523;12,778800;158,100000;325,400000;10;46;17,657;06/01/2021
-0,041600;-0,020850;0,995670;0,065320;0,467240;-3,384840;45,085888;14,156517;12,778800;158,100000;324,900000;10;46;17,913;06/01/2021
-0,031030;0,002040;1,009720;1,053590;-1,262600;-3,474730;45,085895;14,156507;12,593600;158,100000;322,900000;10;46;18,169;06/01/2021
0,009510;0,092290;0,996890;0,582700;0,033250;-3,327720;45,085900;14,156500;12,778800;158,100000;322,700000;10;46;18,426;06/01/2021
0,037670;0,073460;1,012740;1,382510;-1,182330;-2,521060;45,085907;14,156492;12,593600;158,100000;322,600000;10;46;18,681;06/01/2021
0,033760;0,062790;1,009760;-0,936570;-0,376260;-1,263920;45,085908;14,156485;12,408400;158,000000;321,500000;10;46;18,937;06/01/2021
0,026070;0,005870;1,017790;0,068170;-0,200350;0,325440;45,085913;14,156478;11,667600;158,000000;321,100000;10;46;19,207;06/01/2021
0,013080;-0,055430;1,006000;-1,026350;-0,260610;2,124970;45,085915;14,156473;11,112000;158,200000;320,400000;10;46;19,449;06/01/2021
0,026540;-0,070870;0,989230;-1,352700;-0,038060;3,980870;45,085918;14,156467;10,556400;158,100000;320,500000;10;46;19,705;06/01/2021
0,036720;-0,053880;1,015060;-0,842480;0,069230;5,649680;45,085922;14,156458;10,186000;158,400000;320,100000;10;46;19,961;06/01/2021
0,105130;-0,046540;0,990410;-0,401210;-0,268030;8,155400;45,085925;14,156453;9,630400;158,400000;320,800000;10;46;20,217;06/01/2021
0,077580;-0,011650;1,009990;0,103170;-1,438160;11,620980;45,085930;14,156448;9,260000;158,600000;324,000000;10;46;20,473;06/01/2021
0,057360;0,057930;1,015700;0,762330;0,162630;14,557180;45,085933;14,156445;9,074800;158,600000;324,600000;10;46;20,729;06/01/2021
0,048100;0,006650;1,002330;0,871160;-1,284080;15,006850;45,085938;14,156442;8,519200;158,600000;328,800000;10;46;20,985;06/01/2021
0,044760;0,004960;1,016290;-0,853850;-0,302100;14,194940;45,085940;14,156438;8,519200;158,700000;328,500000;10;46;21,242;06/01/2021
0,025920;-0,008960;1,006750;-0,559040;0,612470;14,087660;45,085947;14,156435;8,519200;158,900000;333,300000;10;46;21,497;06/01/2021
0,006800;-0,055460;1,005430;-1,126770;1,184940;13,810840;45,085950;14,156435;7,963600;158,900000;336,900000;10;46;21,753;06/01/2021
-0,013170;-0,034880;1,002330;-1,614580;0,742060;13,999020;45,085953;14,156430;7,778400;159,200000;338,100000;10;46;22,009;06/01/2021
-0,080280;-0,039520;1,003740;-0,691670;0,628690;13,560210;45,085958;14,156430;7,408000;159,300000;343,000000;10;46;22,266;06/01/2021
-0,094450;-0,025590;1,004650;-0,681190;0,815820;9,915520;45,085962;14,156428;7,408000;159,300000;343,700000;10;46;22,521;06/01/2021
-0,112820;-0,013070;1,000510;-0,418990;0,481290;5,579000;45,085970;14,156428;5,000400;159,200000;348,600000;10;46;22,777;06/01/2021
-0,128040;-0,001580;0,990990;-0,342400;0,559750;1,351240;45,085973;14,156428;5,556000;159,100000;350,600000;10;46;23,033;06/01/2021
-0,144940;0,002320;1,005490;0,837140;0,232150;-3,906980;45,085982;14,156428;6,482000;159,100000;353,800000;10;46;23,289;06/01/2021
-0,171150;0,003030;1,005700;0,889380;0,500090;-8,373170;45,085985;14,156427;6,667200;159,100000;351,900000;10;46;23,545;06/01/2021
-0,165240;0,040410;1,009290;0,574310;0,113970;-12,505590;45,085992;14,156422;7,222800;159,000000;347,300000;10;46;23,801;06/01/2021
-0,162410;0,076870;0,993890;0,742410;0,235860;-16,487250;45,085997;14,156417;7,222800;159,000000;347,400000;10;46;24,057;06/01/2021
-0,174520;0,109820;1,004790;0,297300;0,182200;-20,022670;45,086000;14,156413;7,963600;158,900000;343,800000;10;46;24,313;06/01/2021
-0,176190;0,124540;0,989400;0,177220;0,412650;-23,605940;45,086005;14,156408;8,148800;158,900000;340,300000;10;46;24,569;06/01/2021
-0,114100;0,097810;1,012900;0,942270;0,306210;-27,852910;45,086008;14,156403;7,963600;159,100000;338,400000;10;46;24,825;06/01/2021
